player_x,stone_x,stone_y,horizontal_distance,stone_speed,action
0.5351,0.10855,0.52508,-0.42655,0.48332,stay
0.44941,0.08971,0.3904,-0.3597,0.47185,stay
0.56875,0.47817,0.49114,-0.09057,0.94884,right
0.49365,0.22578,0.64594,-0.26787,0.5743,stay
0.3808,0.74685,0.5741,0.36604,0.89012,stay
0.55255,0.4011,0.52482,-0.15145,0.9555,right
0.19719,0.36907,0.28926,0.17188,0.51227,left
0.23642,0.32536,0.4051,0.08894,0.5718,left
0.76952,0.96809,0.46368,0.19857,0.88111,left
0.09858,0.54813,0.61504,0.44955,0.73589,stay
0.08312,0.49327,0.70405,0.41015,0.77544,stay
0.69881,0.49605,0.61667,-0.20276,0.69098,right
0.85218,0.56257,0.00986,-0.28961,0.62244,stay
0.52315,0.51049,0.78354,-0.01265,0.68198,right
0.34836,0.11455,0.93156,-0.23381,0.63332,stay
0.06761,0.75238,0.76969,0.68477,0.66924,stay
0.61773,0.06998,0.87984,-0.54775,0.54604,stay
0.93114,0.40434,0.19646,-0.5268,0.86788,stay
0.45126,0.86151,0.18414,0.41025,0.69695,stay
0.41983,0.35095,0.74197,-0.06888,0.51413,right
0.44684,0.5676,0.44733,0.12075,0.44132,left
0.27297,0.17335,0.51124,-0.09963,0.5722,right
0.14829,0.7973,0.08617,0.64902,0.53598,stay
0.78809,0.17628,0.09795,-0.6118,0.74347,stay
0.32575,0.41264,0.98325,0.08688,0.51248,left
0.37466,0.66337,0.69029,0.28872,0.65515,stay
0.72023,0.69291,0.81141,-0.02732,0.65006,right
0.07717,0.37333,0.07899,0.29616,0.47393,stay
0.61981,0.62804,0.5023,0.00823,0.73353,left
0.26633,0.15807,0.41969,-0.10826,0.65201,right
0.78952,0.67044,0.85931,-0.11908,0.78178,right
0.36903,0.07487,0.65096,-0.29416,0.50111,stay
0.25938,0.10989,0.03485,-0.14949,0.80185,right
0.4253,0.22689,0.3262,-0.19841,0.56306,right
0.37155,0.48432,0.23889,0.11277,0.80472,left
0.82841,0.53834,0.68549,-0.29007,0.91051,stay
0.68127,0.96094,0.73828,0.27966,0.77213,stay
0.52687,0.42601,0.87385,-0.10086,0.46913,right
0.34811,0.58504,0.74849,0.23693,0.78837,stay
0.52218,0.68408,0.61205,0.1619,0.4923,left
0.60402,0.28841,0.78025,-0.31562,0.97921,stay
0.18322,0.30112,0.22102,0.1179,0.64139,left
0.4228,0.94966,0.33379,0.52686,0.64112,stay
0.0736,0.59581,0.8447,0.5222,0.87429,stay
0.92259,0.57817,0.48831,-0.34442,0.57108,stay
0.78184,0.62043,0.77763,-0.16141,0.81137,right
0.76443,0.95604,0.78024,0.19161,0.62529,left
0.41775,0.5748,0.07955,0.15705,0.94132,left
0.40498,0.52639,0.98127,0.12141,0.9393,left
0.90611,0.91906,0.51894,0.01294,0.50448,left
0.61042,0.13595,0.95151,-0.47447,0.54001,stay
0.09943,0.17886,0.66536,0.07943,0.44563,left
0.46129,0.59988,0.51551,0.1386,0.61694,left
0.59554,0.33253,0.88139,-0.26301,0.66864,stay
0.39077,0.79808,0.07883,0.4073,0.68319,stay
0.37513,0.47149,0.45464,0.09637,0.45647,left
0.41806,0.5,0.0,0.08194,0.0,stay
0.22168,0.90906,0.54969,0.68738,0.73759,stay
0.35198,0.83832,0.67927,0.48634,0.61996,stay
0.15069,0.49622,0.56948,0.34553,0.74188,stay
0.10728,0.03276,0.01313,-0.07452,0.52209,right
0.84078,0.74568,0.00198,-0.0951,0.44175,right
0.38966,0.5,0.0,0.11034,0.0,stay
0.31931,0.34619,0.82829,0.02688,0.73343,left
0.32771,0.48439,0.05141,0.15668,0.95426,left
0.39182,0.69327,0.47459,0.30145,0.51274,stay
0.866,0.2543,0.31511,-0.6117,0.46959,stay
0.71236,0.94098,0.30251,0.22862,0.73936,stay
0.74602,0.05589,0.40135,-0.69013,0.8395,stay
0.19274,0.62263,0.68406,0.42989,0.67453,stay
0.53813,0.23209,0.48723,-0.30604,0.75452,stay
0.45414,0.92212,0.16716,0.46798,0.55078,stay
0.07958,0.92858,0.10744,0.849,0.62945,stay
0.37292,0.23569,0.48764,-0.13723,0.46583,right
0.17035,0.89692,0.60879,0.72657,0.43244,stay
0.21181,0.85325,0.79894,0.64144,0.56708,stay
0.05269,0.5,0.0,0.44731,0.0,stay
0.74299,0.88563,0.68872,0.14264,0.51676,left
0.27829,0.04527,0.78852,-0.23302,0.62654,stay
0.66531,0.49227,0.10454,-0.17304,0.5647,right
0.42237,0.48733,0.62568,0.06496,0.54987,left
0.30252,0.73807,0.95926,0.43555,0.5172,stay
0.22656,0.60165,0.37939,0.37509,0.81965,stay
0.42973,0.05801,0.21864,-0.37172,0.71805,stay
0.58103,0.88193,0.55159,0.30089,0.73978,stay
0.44467,0.80809,0.05979,0.36342,0.89265,stay
0.14021,0.52517,0.72676,0.38496,0.89056,stay
0.23336,0.55334,0.22638,0.31998,0.68623,stay
0.45949,0.07563,0.28171,-0.38386,0.49928,stay
0.74507,0.8641,0.56948,0.11903,0.88161,left
0.81694,0.65511,0.69491,-0.16183,0.89185,right
0.25302,0.31344,0.85683,0.06042,0.96048,left
0.7371,0.63581,0.04374,-0.10129,0.57156,right
0.92804,0.3414,0.70545,-0.58664,0.70013,stay
0.69408,0.4951,0.26834,-0.19898,0.65854,right
0.90123,0.80255,0.75781,-0.09868,0.43678,right
0.70437,0.10419,0.60245,-0.60018,0.89873,stay
0.29186,0.35157,0.8967,0.05971,0.46282,left
0.58631,0.74416,0.91066,0.15785,0.8397,left
0.67881,0.71616,0.84647,0.03735,0.46301,left
0.67131,0.44735,0.59821,-0.22396,0.45774,stay
0.29311,0.87198,0.44065,0.57887,0.77134,stay
0.66994,0.88054,0.46757,0.2106,0.88011,left
0.34561,0.88638,0.91581,0.54077,0.71659,stay
0.61642,0.5,0.0,-0.11642,0.0,stay
0.8925,0.31677,0.24015,-0.57573,0.89141,stay
0.60629,0.54105,0.9724,-0.06524,0.75592,right
0.22494,0.1495,0.32183,-0.07544,0.79063,right
0.85908,0.77835,0.8607,-0.08073,0.94239,right
0.21549,0.53565,0.24097,0.32016,0.55845,stay
0.75962,0.35464,0.62889,-0.40498,0.82081,stay
0.4831,0.48519,0.04689,0.0021,0.72728,right
0.53076,0.90202,0.90504,0.37126,0.85232,stay
0.37555,0.24182,0.26247,-0.13373,0.46401,right
0.7495,0.40475,0.14895,-0.34475,0.76494,stay
0.13478,0.33425,0.20414,0.19947,0.78154,left
0.559,0.37262,0.31633,-0.18637,0.67414,right
0.10521,0.43145,0.05166,0.32623,0.49273,stay
0.80236,0.63819,0.01876,-0.16416,0.56201,right
0.20135,0.5,0.0,0.29865,0.0,stay
0.44183,0.77329,0.04636,0.33145,0.8254,stay
0.61786,0.66584,0.69747,0.04798,0.79784,left
0.66278,0.55039,0.30432,-0.11239,0.85334,right
0.12875,0.5,0.0,0.37125,0.0,stay
0.31411,0.46906,0.08052,0.15495,0.521,left
0.40788,0.12847,0.43405,-0.27941,0.60368,stay
0.5792,0.29118,0.06557,-0.28801,0.43849,stay
0.70118,0.24004,0.05461,-0.46114,0.44561,stay
0.28275,0.5,0.0,0.21725,0.0,stay
0.86629,0.82386,0.59029,-0.04242,0.5837,right
0.55073,0.54893,0.85662,-0.0018,0.72622,right
0.92518,0.73674,0.12989,-0.18845,0.61989,right
0.06893,0.55069,0.58844,0.48176,0.4341,stay
0.27493,0.38412,0.76105,0.10919,0.43044,left
0.84325,0.79518,0.30519,-0.04807,0.91902,right
0.18975,0.64554,0.88547,0.4558,0.60634,stay
0.734,0.44488,0.21854,-0.28912,0.67234,stay
0.64093,0.1018,0.93837,-0.53914,0.54734,stay
0.7853,0.67198,0.07654,-0.11332,0.93918,right
0.73162,0.78388,0.8256,0.05226,0.86426,left
0.15594,0.74796,0.97234,0.59202,0.4474,stay
0.63555,0.5,0.0,-0.13555,0.0,stay
0.87426,0.11683,0.69531,-0.75743,0.45854,stay
0.70325,0.92406,0.42316,0.22081,0.89111,stay
0.43706,0.86481,0.41381,0.42774,0.90163,stay
0.71956,0.90937,0.21801,0.18981,0.49088,left
0.19218,0.44523,0.34557,0.25305,0.76492,stay
0.12563,0.17836,0.89099,0.05273,0.81437,left
0.31862,0.75606,0.8171,0.43744,0.46391,stay
0.6772,0.85128,0.70304,0.17408,0.4717,left
0.74286,0.5834,0.47231,-0.15945,0.59878,right
0.90506,0.86849,0.75685,-0.03658,0.73269,right
0.37613,0.5,0.0,0.12387,0.0,stay
0.102,0.47527,0.59538,0.37327,0.69412,stay
0.59121,0.77249,0.38934,0.18128,0.72146,left
0.24425,0.94992,0.82987,0.70567,0.72502,stay
0.41547,0.8137,0.30387,0.39823,0.5498,stay
0.39333,0.07724,0.012,-0.31609,0.74131,stay
0.75582,0.077,0.51188,-0.67882,0.92218,stay
0.2926,0.03285,0.24929,-0.25976,0.99857,stay
0.75688,0.95087,0.2786,0.19399,0.58334,left
0.24461,0.31582,0.72137,0.07121,0.54586,left
0.14204,0.5,0.0,0.35796,0.0,stay
0.84466,0.31321,0.08038,-0.53145,0.56462,stay
0.14531,0.3626,0.23027,0.2173,0.61916,left
0.48226,0.5,0.0,0.01774,0.0,stay
0.55979,0.5292,0.42711,-0.03059,0.62797,left
0.38506,0.27748,0.70673,-0.10758,0.54182,right
0.09103,0.55955,0.79714,0.46852,0.58122,stay
0.34135,0.5,0.0,0.15865,0.0,stay
0.90983,0.5,0.0,-0.40983,0.0,stay
0.38202,0.78544,0.55165,0.40342,0.77881,stay
0.16047,0.71142,0.78794,0.55094,0.45044,stay
0.54758,0.88911,0.74067,0.34153,0.66904,stay
0.26762,0.66158,0.7705,0.39396,0.72637,stay
0.1386,0.62572,0.87258,0.48712,0.6829,stay
0.66146,0.43904,0.48405,-0.22242,0.87054,stay
0.93023,0.5,0.0,-0.43023,0.0,stay
0.45066,0.14601,0.97204,-0.30465,0.64453,stay
0.47573,0.79159,0.02474,0.31587,0.86393,stay
0.69133,0.56428,0.94801,-0.12705,0.8457,right
0.44628,0.5,0.0,0.05372,0.0,stay
0.76201,0.71998,0.24795,-0.04204,0.61275,right
0.73189,0.68811,0.73344,-0.04379,0.84251,right
0.51471,0.5,0.0,-0.01471,0.0,stay
0.18349,0.69849,0.9684,0.515,0.65586,stay
0.65095,0.08779,0.19294,-0.56316,0.86394,stay
0.64205,0.04954,0.39112,-0.5925,0.45829,stay
0.62009,0.5,0.0,-0.12009,0.0,stay
0.22322,0.03234,0.40286,-0.19088,0.91075,right
0.77514,0.80561,0.20314,0.03047,0.78129,left
0.93019,0.53074,0.12576,-0.39944,0.80606,stay
0.83948,0.92393,0.00146,0.08445,0.80466,left
0.33207,0.81239,0.73724,0.48032,0.88933,stay
0.88506,0.42884,0.79883,-0.45622,0.98733,stay
0.46289,0.5,0.0,0.03711,0.0,stay
0.13199,0.63752,0.9189,0.50553,0.62767,stay
0.16916,0.07899,0.3733,-0.09017,0.68043,right
0.20967,0.43454,0.25201,0.22487,0.48172,stay
0.79031,0.55945,0.66314,-0.23086,0.55107,stay
0.23663,0.07196,0.02672,-0.16468,0.79415,right
0.68555,0.19491,0.64346,-0.49064,0.70482,stay
0.71937,0.65047,0.53418,-0.0689,0.4371,right
0.30074,0.09526,0.77333,-0.20549,0.63015,right
0.0673,0.56692,0.9429,0.49962,0.94803,stay
0.16315,0.45237,0.96946,0.28922,0.48554,stay
0.64562,0.32124,0.69721,-0.32438,0.60366,stay
0.70249,0.80645,0.92283,0.10396,0.95616,left
0.32328,0.19626,0.8002,-0.12701,0.6481,right
0.72888,0.5,0.0,-0.22888,0.0,stay
0.83677,0.44389,0.52595,-0.39288,0.69045,stay
0.34497,0.85656,0.29934,0.51159,0.83734,stay
0.88614,0.88926,0.60876,0.00312,0.56164,left
0.0652,0.6629,0.53483,0.5977,0.79561,stay
0.29943,0.08957,0.34523,-0.20986,0.70715,right
0.34107,0.89869,0.08959,0.55762,0.8129,stay
0.73577,0.50722,0.10641,-0.22855,0.78642,stay
0.51858,0.5,0.0,-0.01858,0.0,stay
0.34457,0.5747,0.89182,0.23013,0.76731,stay
0.87168,0.77782,0.21008,-0.09386,0.48536,right
0.46433,0.17674,0.26499,-0.28759,0.93709,stay
0.78742,0.23593,0.35113,-0.5515,0.66256,stay
0.72082,0.77668,0.1811,0.05586,0.70599,right
0.54504,0.39485,0.2908,-0.1502,0.83636,right
0.14296,0.11424,0.55422,-0.02872,0.77025,right
0.93595,0.6497,0.84852,-0.28626,0.99491,stay
0.66411,0.81418,0.46492,0.15007,0.47711,left
0.72947,0.53325,0.25785,-0.19622,0.70981,right
0.61455,0.30558,0.96957,-0.30897,0.73862,stay
0.24492,0.20453,0.39973,-0.04039,0.87033,right
0.23748,0.14188,0.58229,-0.0956,0.71399,right
0.9352,0.06596,0.59657,-0.86923,0.62704,stay
0.22474,0.62044,0.11998,0.3957,0.81499,stay
0.25466,0.08312,0.68352,-0.17153,0.44381,right
0.36733,0.05744,0.99376,-0.30989,0.52512,stay
0.39978,0.28503,0.85208,-0.11475,0.80626,right
0.26149,0.23378,0.71674,-0.02771,0.97193,right
0.93444,0.16635,0.34165,-0.7681,0.79064,stay
0.61264,0.38774,0.42815,-0.2249,0.99541,stay
0.58848,0.5,0.0,-0.08848,0.0,stay
0.23768,0.15626,0.85722,-0.08142,0.92725,right
0.80501,0.51785,0.62991,-0.28716,0.54757,stay
0.67552,0.29772,0.28644,-0.3778,0.91764,stay
0.18873,0.42774,0.37699,0.23901,0.68597,stay
0.72082,0.59005,0.72422,-0.13077,0.5541,right
0.23028,0.04444,0.70362,-0.18583,0.95393,right
0.27187,0.5546,0.22487,0.28273,0.98456,stay
0.77726,0.84741,0.65677,0.07014,0.90326,left
0.06326,0.64225,0.66913,0.57899,0.5971,stay
0.19486,0.23754,0.83475,0.04268,0.54077,left
0.6089,0.5,0.0,-0.1089,0.0,stay
0.78384,0.82707,0.34388,0.04323,0.69744,left
0.39794,0.866,0.70523,0.46805,0.57543,stay
0.20987,0.80689,0.60336,0.59701,0.4453,stay
0.70584,0.40272,0.77594,-0.30312,0.79473,stay
0.86425,0.11313,0.58097,-0.75112,0.49412,stay
0.25729,0.37415,0.21482,0.11687,0.87026,left
0.78059,0.55299,0.58647,-0.2276,0.7501,stay
0.19389,0.96522,0.98204,0.77133,0.48974,stay
0.43075,0.91851,9e-05,0.48777,0.60134,stay
0.77326,0.42136,0.01297,-0.3519,0.60556,stay
0.59867,0.72568,0.94759,0.12702,0.54844,left
0.2932,0.18199,0.57979,-0.11121,0.68327,right
0.56231,0.4915,0.4627,-0.07081,0.45228,right
0.8342,0.65839,0.47341,-0.17582,0.52582,right
0.21315,0.23891,0.08257,0.02575,0.79482,left
0.51083,0.21278,0.72289,-0.29804,0.7811,stay
0.12641,0.11984,0.13351,-0.00657,0.89738,left
0.53734,0.9443,0.32064,0.40696,0.67923,stay
0.34259,0.92838,0.7719,0.58579,0.84639,stay
0.37281,0.45544,0.61611,0.08262,0.81505,left
0.70938,0.25242,0.89979,-0.45696,0.52918,stay
0.63055,0.5,0.0,-0.13055,0.0,stay
0.90409,0.58301,0.10683,-0.32108,0.70188,stay
0.11738,0.72308,0.0844,0.6057,0.55518,stay
0.44056,0.36768,0.87051,-0.07288,0.54312,right
0.29727,0.56115,0.80131,0.26388,0.73533,stay
0.28476,0.8966,0.51703,0.61184,0.78973,stay
0.10649,0.64656,0.35187,0.54007,0.83995,stay
0.15966,0.15166,0.2819,-0.008,0.84311,left
0.23977,0.7203,0.34508,0.48053,0.79609,stay
0.84984,0.56709,0.9355,-0.28275,0.64324,stay
0.76599,0.8634,0.68568,0.09741,0.91778,left
0.66424,0.5,0.0,-0.16424,0.0,stay
0.94541,0.5,0.0,-0.44541,0.0,stay
0.19661,0.15082,0.95611,-0.04579,0.50063,right
0.06008,0.10859,0.29547,0.04851,0.64242,left
0.61359,0.5,0.0,-0.11359,0.0,stay
0.21677,0.71618,0.91099,0.4994,0.79607,stay
0.38349,0.55795,0.31912,0.17447,0.69589,left
0.31477,0.4519,0.05179,0.13713,0.86387,left
0.2342,0.89424,0.74426,0.66004,0.81864,stay
0.55021,0.41916,0.25328,-0.13104,0.43795,right
0.54932,0.33133,0.67351,-0.218,0.4878,right
0.47866,0.6279,0.49519,0.14924,0.90016,left
0.1251,0.68011,0.12658,0.55501,0.58599,stay
0.17384,0.29967,0.82976,0.12583,0.82676,left
0.6814,0.5,0.0,-0.1814,0.0,stay
0.53498,0.39284,0.6221,-0.14214,0.76019,right
0.25994,0.5,0.0,0.24006,0.0,stay
0.73937,0.58803,0.7563,-0.15134,0.88656,right
0.42654,0.21204,0.79947,-0.21449,0.9334,right
0.17596,0.95917,0.72416,0.78321,0.71545,stay
0.94073,0.63055,0.64803,-0.31018,0.54324,stay
0.16036,0.63565,0.94258,0.4753,0.74471,stay
0.74758,0.60387,0.41855,-0.14371,0.44527,right
0.5898,0.3849,0.41549,-0.2049,0.67824,right
0.59012,0.61894,0.39547,0.02883,0.82672,right
0.84831,0.43037,0.12069,-0.41794,0.71034,stay
0.59074,0.80185,0.58799,0.21112,0.85023,left
0.64884,0.15513,0.52994,-0.49371,0.57022,stay
0.24133,0.6579,0.01212,0.41656,0.86899,stay
0.28728,0.04943,0.90788,-0.23786,0.943,stay
0.21306,0.73651,0.72983,0.52345,0.85972,stay
0.7347,0.55854,0.58281,-0.17615,0.96732,right
0.35673,0.25251,0.11878,-0.10423,0.88909,right
0.20961,0.47358,0.23205,0.26397,0.66072,stay
0.43011,0.3259,0.91549,-0.10421,0.75294,right
0.50847,0.66875,0.84366,0.16028,0.61876,left
0.20938,0.10727,0.80724,-0.10211,0.57616,right
0.24311,0.60516,0.69398,0.36205,0.99922,stay
0.58129,0.67405,0.81367,0.09276,0.64787,left
0.42195,0.73209,0.12974,0.31013,0.9122,stay
0.41966,0.5272,0.51131,0.10754,0.76555,left
0.07733,0.90518,0.4765,0.82785,0.43818,stay
0.41269,0.43003,0.3106,0.01734,0.61829,left
0.79698,0.64443,0.87726,-0.15255,0.75718,right
0.27954,0.09545,0.37098,-0.18409,0.85103,right
0.54334,0.5,0.0,-0.04334,0.0,stay
0.87869,0.61577,0.66339,-0.26293,0.50104,stay
0.76896,0.29551,0.79071,-0.47345,0.67111,stay
0.15625,0.22306,0.36164,0.06681,0.84516,left
0.28344,0.33762,0.38789,0.05418,0.47825,left
0.08386,0.1992,0.49989,0.11534,0.97167,left
0.40974,0.25769,0.673,-0.15204,0.51066,right
0.43517,0.83537,0.89475,0.4002,0.88739,stay
0.37472,0.23534,0.75266,-0.13938,0.73238,right
0.33763,0.16153,0.02546,-0.17609,0.7135,right
0.41204,0.25028,0.21727,-0.16176,0.92233,right
0.48128,0.5,0.0,0.01872,0.0,stay
0.33059,0.52067,0.53069,0.19008,0.93347,left
0.60133,0.10649,0.42792,-0.49485,0.96095,stay
0.88057,0.62845,0.43999,-0.25211,0.53768,stay
0.72793,0.65016,0.08943,-0.07777,0.67789,right
0.86667,0.46287,0.75314,-0.4038,0.93783,stay
0.76495,0.68218,0.74072,-0.08278,0.65657,right
0.20154,0.95026,0.29263,0.74872,0.75646,stay
0.61542,0.8792,0.64634,0.26378,0.60609,stay
0.37882,0.83214,0.34006,0.45332,0.90947,stay
0.2663,0.05754,0.663,-0.20876,0.69261,right
0.13608,0.21813,0.52788,0.08205,0.53807,left
0.4191,0.5,0.0,0.0809,0.0,stay
0.32836,0.72719,0.74066,0.39883,0.49808,stay
0.45568,0.8771,0.39814,0.42143,0.54758,stay
0.64803,0.58014,0.48364,-0.06788,0.81658,right
0.32364,0.40173,0.3605,0.07808,0.93256,left
0.16647,0.43769,0.42941,0.27122,0.67454,stay
0.89323,0.95584,0.65323,0.0626,0.4484,left
0.62952,0.88865,0.66643,0.25913,0.90266,stay
0.78042,0.546,0.57736,-0.23442,0.82357,stay
0.94297,0.5,0.0,-0.44297,0.0,stay
0.80819,0.22999,0.84068,-0.57821,0.59035,stay
0.5251,0.03394,0.94597,-0.49116,0.7131,stay
0.81392,0.51815,0.12872,-0.29578,0.91614,stay
0.70066,0.71013,0.21853,0.00948,0.7581,right
0.07428,0.17241,0.17126,0.09814,0.69877,left
0.19274,0.80827,0.89446,0.61553,0.44822,stay
0.7721,0.5,0.0,-0.2721,0.0,stay
0.33584,0.85686,0.72708,0.52102,0.8663,stay
0.8821,0.17755,0.87334,-0.70455,0.65803,stay
0.62417,0.80425,0.47563,0.18008,0.70633,left
0.10846,0.5,0.0,0.39154,0.0,stay
0.30599,0.08774,0.59046,-0.21826,0.50307,right
0.94387,0.57599,0.06484,-0.36788,0.59493,stay
0.43206,0.69484,0.13234,0.26278,0.62736,stay
0.0668,0.64876,0.53186,0.58196,0.97855,stay
0.54312,0.81758,0.14279,0.27446,0.67385,stay
0.25151,0.88097,0.51138,0.62946,0.95993,stay
0.67177,0.1736,0.95228,-0.49817,0.9542,stay
0.31604,0.8825,0.4046,0.56645,0.84994,stay
0.22734,0.67125,0.82488,0.44391,0.62633,stay
0.50983,0.77902,0.69613,0.26919,0.82497,stay
0.91497,0.5,0.0,-0.41497,0.0,stay
0.52483,0.57321,0.66127,0.04838,0.98652,left
0.22445,0.82003,0.72631,0.59558,0.89005,stay
0.23127,0.5,0.0,0.26873,0.0,stay
0.20798,0.46431,0.90156,0.25634,0.46216,stay
0.51248,0.75046,0.18325,0.23798,0.48387,stay
0.69197,0.31014,0.09874,-0.38183,0.5112,stay
0.23543,0.67803,0.92431,0.4426,0.4327,stay
0.73029,0.5,0.0,-0.23029,0.0,stay
0.56186,0.06722,0.859,-0.49464,0.65854,stay
0.91759,0.06526,0.63715,-0.85233,0.60195,stay
0.77612,0.59806,0.62493,-0.17806,0.7315,right
0.59296,0.3852,0.02072,-0.20776,0.90114,right
0.80527,0.78865,0.22303,-0.01661,0.8749,right
0.82337,0.76769,0.42515,-0.05569,0.85379,right
0.43085,0.85386,0.0761,0.42301,0.66797,stay
0.94893,0.75506,0.29582,-0.19387,0.75552,right
0.26101,0.76342,0.60341,0.50241,0.90608,stay
0.58114,0.21576,0.81284,-0.36538,0.84475,stay
0.51527,0.16371,0.82989,-0.35157,0.68747,stay
0.31146,0.30024,0.65055,-0.01122,0.65222,right
0.27266,0.26416,0.18763,-0.00851,0.75684,left
0.10174,0.09701,0.38261,-0.00473,0.57555,left
0.59372,0.63702,0.6943,0.0433,0.61794,left
0.87907,0.15471,0.7104,-0.72436,0.98585,stay
0.41903,0.24902,0.34642,-0.17001,0.90856,right
0.76287,0.38233,0.3069,-0.38054,0.65391,stay
0.54685,0.45304,0.35531,-0.0938,0.5359,right
0.33499,0.7047,0.39471,0.36971,0.65811,stay
0.58841,0.5,0.0,-0.08841,0.0,stay
0.47502,0.3984,0.01556,-0.07662,0.44886,right
0.11484,0.26054,0.90913,0.14569,0.98312,left
0.45923,0.48876,0.58196,0.02954,0.92528,left
0.14609,0.67751,0.4865,0.53142,0.93457,stay
0.45377,0.5,0.0,0.04623,0.0,stay
0.62652,0.90285,0.42182,0.27633,0.77902,stay
0.16342,0.13397,0.33099,-0.02944,0.57056,right
0.70912,0.44066,0.63927,-0.26846,0.7077,stay
0.48441,0.56481,0.43816,0.0804,0.77845,left
0.43852,0.16915,0.85568,-0.26937,0.52586,stay
0.72707,0.06829,0.91884,-0.65878,0.6695,stay
0.40598,0.33701,0.83607,-0.06897,0.44968,right
0.16653,0.18881,0.13469,0.02228,0.93278,left
0.55399,0.33841,0.72112,-0.21558,0.8789,right
0.23811,0.53573,0.2038,0.29762,0.72826,stay
0.40842,0.32999,0.73487,-0.07843,0.79075,right
0.91972,0.93016,0.10634,0.01044,0.84959,right
0.71503,0.3857,0.15236,-0.32933,0.49296,stay
0.80407,0.05751,0.18179,-0.74656,0.51846,stay
0.23126,0.84068,0.48117,0.60942,0.97208,stay
0.45352,0.344,0.61293,-0.10952,0.62775,right
0.86971,0.12627,0.15455,-0.74344,0.55603,stay
0.18508,0.60212,0.72876,0.41704,0.49817,stay
0.25289,0.36155,0.26736,0.10866,0.81773,left
0.92507,0.29716,0.07201,-0.62791,0.60094,stay
0.7002,0.41538,0.65478,-0.28482,0.51799,stay
0.2962,0.28939,0.7063,-0.0068,0.6884,right
0.46343,0.70086,0.52234,0.23743,0.43234,stay
0.39866,0.12127,0.26106,-0.2774,0.75224,stay
0.24437,0.04167,0.24368,-0.2027,0.44184,right
0.84215,0.31162,0.68676,-0.53053,0.51774,stay
0.65406,0.5,0.0,-0.15406,0.0,stay
0.87913,0.12741,0.95607,-0.75172,0.89431,stay
0.07709,0.16061,0.87375,0.08352,0.60418,left
0.47047,0.90154,0.46426,0.43106,0.5468,stay
0.38964,0.5,0.0,0.11036,0.0,stay
0.85955,0.20867,0.04439,-0.65088,0.67855,stay
0.69221,0.20911,0.86194,-0.4831,0.87581,stay
0.8697,0.73968,0.38826,-0.13003,0.95655,right
0.23707,0.07767,0.9371,-0.15941,0.82665,right
0.7223,0.1402,0.69578,-0.58209,0.51155,stay
0.22657,0.24622,0.56979,0.01964,0.57007,left
0.9416,0.37739,0.049,-0.56421,0.60677,stay
0.8633,0.26774,0.39924,-0.59555,0.83635,stay
0.89525,0.81901,0.61507,-0.07624,0.69096,right
0.51465,0.54171,0.51685,0.02706,0.89303,left
0.12818,0.15861,0.27845,0.03043,0.81117,right
0.60443,0.20776,0.53547,-0.39667,0.88007,stay
0.64491,0.56955,0.46933,-0.07536,0.48186,right
0.87848,0.5,0.0,-0.37848,0.0,stay
0.1183,0.87739,0.29452,0.75909,0.71601,stay
0.28605,0.81118,0.34269,0.52513,0.90831,stay
0.37607,0.48511,0.23035,0.10904,0.87819,left
0.11859,0.74163,0.07129,0.62304,0.69859,stay
0.43821,0.41583,0.32687,-0.02237,0.67841,left
0.49793,0.64369,0.00087,0.14576,0.45157,left
0.25679,0.80815,0.98674,0.55136,0.95766,stay
0.62008,0.43014,0.73816,-0.18993,0.81874,right
0.14578,0.10051,0.46479,-0.04526,0.64147,right
0.12759,0.32073,0.9996,0.19314,0.83976,left
0.63638,0.31374,0.80413,-0.32265,0.67676,stay
0.30009,0.05962,0.31952,-0.24047,0.92536,stay
0.7749,0.56587,0.53228,-0.20903,0.77021,right
0.56271,0.57418,0.03974,0.01148,0.47673,right
0.49337,0.43554,0.63405,-0.05784,0.90282,right
0.47398,0.41818,0.84116,-0.0558,0.83891,right
0.41829,0.26903,0.19592,-0.14926,0.49883,right
0.92692,0.47228,0.16313,-0.45464,0.46737,stay
0.79212,0.59856,0.24684,-0.19357,0.61747,right
0.91156,0.52045,0.75056,-0.39111,0.7165,stay
0.81255,0.79035,0.12253,-0.02219,0.9671,left
0.81195,0.05637,0.28221,-0.75558,0.73869,stay
0.13192,0.951,0.54178,0.81908,0.59265,stay
0.46641,0.66396,0.42657,0.19755,0.56382,left
0.65111,0.05619,0.84972,-0.59492,0.85079,stay
0.71386,0.0615,0.46083,-0.65236,0.86947,stay
0.58031,0.55591,0.33792,-0.0244,0.54883,left
0.09312,0.09225,0.52781,-0.00088,0.77888,right
0.65549,0.31968,0.02177,-0.33581,0.57504,stay
0.27376,0.89325,0.32122,0.61949,0.72129,stay
0.75318,0.06271,0.06723,-0.69047,0.87375,stay
0.08693,0.09606,0.10746,0.00913,0.73508,left
0.60516,0.73618,0.05093,0.13103,0.71918,left
0.45752,0.41789,0.65779,-0.03963,0.691,right
0.62117,0.81526,0.23783,0.19409,0.65616,left
0.47697,0.82643,0.18299,0.34946,0.60738,stay
0.72386,0.90422,0.39797,0.18036,0.60562,left
0.48876,0.66374,0.80848,0.17498,0.74533,left
0.13377,0.15918,0.52495,0.02541,0.77174,left
0.43708,0.87863,0.26322,0.44155,0.90287,stay
